1,2777871,1.00000,1.00000
2,2944200,1.00000,1.00000
3,4712282,1.00000,1.00000
4,8604513,1.00000,1.00000
5,8704823,1.00000,1.00000
6,9135177,1.00000,1.00000
7,9161442,1.00000,1.00000
8,10125537,1.00000,1.00000
9,10829426,1.00000,1.00000
10,11267450,1.00000,1.00000
11,11759682,1.00000,1.00000
12,11802233,1.00000,1.00000
13,12443054,1.00000,1.00000
14,12674512,1.00000,1.00000
15,12728153,1.00000,1.00000
16,13216070,1.00000,1.00000
17,14919975,1.00000,1.00000
18,14935041,1.00000,1.00000
19,15499549,1.00000,1.00000
20,16720299,1.00000,1.00000
21,17196208,1.00000,1.00000
22,18803094,1.00000,1.00000
23,19876467,1.00000,1.00000
24,21087716,1.00000,1.00000
25,27615217,1.00000,1.00000
26,28420021,1.00000,1.00000
27,28516052,1.00000,1.00000
28,28651692,1.00000,1.00000
29,32903473,1.00000,1.00000
30,33155829,1.00000,1.00000
31,33275663,1.00000,1.00000
32,33740398,1.00000,1.00000
33,33853026,1.00000,1.00000
34,36548134,1.00000,1.00000
35,37675868,1.00000,1.00000
36,40064564,1.00000,1.00000
37,40333359,1.00000,1.00000
38,40736753,1.00000,1.00000
39,40972693,1.00000,1.00000
40,41278141,1.00000,1.00000
41,41505348,1.00000,1.00000
42,42292353,1.00000,1.00000
43,42429571,1.00000,1.00000
44,42690149,1.00000,1.00000
45,45744464,1.00000,1.00000
46,46846070,1.00000,1.00000
47,46874786,1.00000,1.00000
48,46889939,1.00000,1.00000
49,48162856,1.00000,1.00000
50,48432935,1.00000,1.00000
51,49387340,1.00000,1.00000
52,51131979,1.00000,1.00000
53,51819422,1.00000,1.00000
54,52164750,1.00000,1.00000
55,52861864,1.00000,1.00000
56,54306009,1.00000,1.00000
57,54489658,1.00000,1.00000
58,56358206,1.00000,1.00000
59,57335658,1.00000,1.00000
60,57493302,1.00000,1.00000
61,58437617,1.00000,1.00000
62,61294489,1.00000,1.00000
63,62340425,1.00000,1.00000
64,67323365,1.00000,1.00000
65,68283448,1.00000,1.00000
